,AccidentArea,Sex,MaritalStatus,Fault,PolicyType,VehicleCategory,Make,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PoliceReportFiled,WitnessPresent,VehiclePrice,AgentType,AddressChange_Claim,PastNumberOfClaims,NumberOfSuppliments,NumberOfCars,Year,BasePolicy,Month,AgeOfVehicle,AgeOfPolicyHolder,Age,FraudFound_P,RepNumber,Deductible
3647,1,1,1,0,0,1,13,1,3,2,0,0,0,0,3,1,3,0,0,2,4,6,5,37,0,9,400
3648,1,1,2,1,1,1,9,0,3,2,0,0,5,0,3,3,2,0,0,1,4,3,3,22,0,16,400
3649,0,1,2,0,0,0,13,0,3,2,0,0,1,0,3,1,2,2,0,1,8,4,4,31,1,1,400
3650,1,1,2,0,0,0,18,3,3,2,0,0,5,0,3,1,0,0,0,1,4,4,4,26,0,2,400
3651,1,0,2,0,0,1,17,2,3,2,0,0,0,0,3,1,3,0,0,2,4,3,4,35,0,5,400
3652,1,0,2,0,0,1,13,1,3,2,0,0,0,0,3,0,0,0,0,2,2,3,4,28,0,5,400
3653,1,1,1,0,0,0,13,0,3,2,0,0,0,0,3,3,1,0,0,0,2,5,4,34,0,3,400
3654,1,1,2,0,0,1,13,0,3,2,0,0,5,0,2,1,0,1,0,2,2,3,4,30,0,9,400
3655,1,1,1,0,0,0,5,1,3,2,0,0,5,0,3,3,3,0,0,0,2,5,5,43,0,2,400
3656,1,1,1,0,2,2,0,0,3,2,0,0,5,0,3,3,0,0,0,0,2,6,5,36,0,10,400
3657,1,1,1,0,0,1,6,1,3,2,0,0,0,0,3,0,1,0,0,2,2,5,5,44,0,16,400
3658,1,0,1,0,0,1,2,1,3,2,0,0,5,0,3,3,3,0,0,2,2,5,5,39,0,16,700
3659,1,1,1,1,0,0,6,2,3,2,0,0,0,0,3,3,2,0,0,0,4,5,5,38,0,2,400
3660,1,0,2,0,0,0,6,3,3,2,0,0,5,0,3,3,2,0,0,1,4,3,4,34,0,6,400
3661,0,1,1,1,0,0,5,3,3,2,0,0,3,0,3,3,3,0,0,0,8,6,5,38,0,14,400
3662,1,1,1,1,0,0,17,0,3,2,0,0,0,0,3,2,3,0,0,1,8,6,6,51,0,15,400
3663,1,1,2,0,0,0,17,3,3,2,0,0,4,0,3,0,3,0,0,0,4,6,6,49,0,10,400
3664,1,1,2,0,0,0,2,1,3,2,0,0,5,0,3,2,0,0,0,1,4,4,5,42,0,10,400
3665,1,0,1,0,0,0,17,3,3,2,0,0,0,0,3,1,0,0,0,1,4,5,6,50,0,13,400
3666,1,1,1,0,0,1,13,3,3,2,0,0,1,0,3,1,2,0,0,2,4,6,5,45,0,12,400
3667,1,1,1,0,0,0,2,1,3,2,0,0,0,0,3,1,1,0,0,0,4,6,8,71,0,7,400
3668,1,1,2,1,0,1,6,0,3,2,0,0,5,0,3,0,3,0,0,2,4,7,0,0,0,12,400
3669,1,1,1,0,0,1,13,0,3,2,0,0,1,0,3,1,2,0,0,2,4,6,6,54,0,3,400
3670,0,1,2,0,0,1,17,1,3,2,0,0,5,0,3,2,3,0,0,2,4,4,4,34,0,11,400
3671,1,1,1,0,0,0,17,2,3,2,0,0,1,0,3,3,3,0,0,1,4,5,6,48,0,1,400
3672,1,1,1,1,0,0,17,0,3,2,0,0,0,0,1,0,3,0,0,0,4,6,6,55,0,8,500
3673,0,1,1,1,0,0,9,2,3,2,0,0,1,0,3,0,1,0,0,1,4,3,4,30,0,3,400
3674,1,1,1,0,0,0,0,0,3,2,0,0,1,0,3,2,0,0,0,0,7,3,6,51,0,15,400
3675,1,1,1,0,0,0,13,3,3,2,0,0,0,0,2,1,3,1,0,1,8,4,4,27,1,16,400
3676,1,1,1,1,0,0,3,2,3,2,0,0,1,0,3,2,1,0,0,1,4,5,5,41,0,5,400
3677,1,1,1,0,0,0,13,2,3,2,0,0,1,0,3,3,2,0,0,0,4,6,6,47,0,7,400
3678,1,0,2,0,0,1,6,2,3,2,0,0,0,0,3,1,2,0,0,2,4,5,5,38,0,13,400
3679,1,1,1,0,0,0,13,2,3,2,0,0,0,0,3,1,1,0,0,0,4,4,6,51,0,6,400
3680,1,1,2,1,0,0,6,2,3,2,0,0,0,0,3,1,2,0,0,0,4,4,4,29,0,1,400
3681,1,0,2,0,0,1,17,2,3,2,0,0,0,0,3,2,2,0,0,2,8,4,4,31,0,4,400
3682,1,1,1,0,0,1,17,2,3,2,0,0,0,0,3,0,3,0,0,2,4,4,4,28,0,6,400
3683,1,1,1,0,0,0,15,0,3,2,0,0,1,0,3,3,3,0,0,0,8,5,6,50,1,4,400
3684,1,1,2,0,0,0,9,1,3,2,1,0,2,0,3,1,0,0,0,0,3,5,4,28,0,4,400
3685,1,1,1,1,0,0,13,1,3,2,0,0,0,0,3,0,3,0,0,1,11,4,5,36,0,13,400
3686,1,1,1,0,0,0,13,2,3,2,0,0,1,0,3,2,3,0,0,1,11,6,5,39,0,10,400
3687,1,1,1,0,0,0,17,1,3,2,0,0,4,0,3,1,0,0,0,1,3,6,6,55,0,10,400
3688,1,0,1,1,0,0,2,2,3,2,0,0,0,0,3,3,3,0,0,1,8,5,5,36,0,3,400
3689,1,1,1,1,0,0,15,2,3,2,0,0,1,0,3,3,2,0,0,1,3,5,4,26,0,10,700
3690,0,1,2,0,0,0,2,3,3,2,0,0,1,0,3,3,1,2,0,1,3,5,4,30,0,1,400
3691,1,1,2,0,0,0,6,3,3,2,0,0,1,0,3,0,3,0,0,1,3,5,4,35,0,12,400
3692,1,1,2,1,0,0,9,3,3,2,0,0,1,0,3,1,2,3,0,1,3,4,4,34,0,14,400
3693,1,1,2,0,0,0,13,1,3,2,0,0,0,0,3,3,0,0,0,0,8,4,3,25,1,3,400
3694,1,1,2,1,0,0,13,0,3,2,0,0,1,0,3,3,3,0,0,0,3,5,4,27,0,8,400
3695,1,0,1,0,0,0,13,1,4,0,0,0,1,0,3,1,3,0,0,0,4,5,4,32,0,16,400
3696,1,1,1,0,0,0,13,3,3,2,0,0,4,0,2,3,3,1,0,0,7,6,6,48,0,14,400
3697,0,1,2,0,0,1,2,3,3,2,0,0,5,0,3,1,2,0,0,2,7,4,4,29,0,4,400
3698,1,1,1,0,0,1,17,0,3,2,0,0,0,0,3,1,3,0,0,2,3,3,4,28,0,8,400
3699,1,1,2,0,0,0,17,2,3,2,0,0,0,0,3,3,3,0,0,0,3,4,4,35,0,4,400
3700,1,1,1,0,0,1,17,1,3,2,0,0,0,0,3,2,1,0,0,2,3,5,5,43,0,7,400
3701,1,1,1,0,0,0,13,1,3,2,0,0,4,0,3,3,0,0,0,0,4,6,6,47,0,15,400
3702,1,1,1,0,0,0,13,1,3,2,0,0,1,0,3,3,0,0,0,1,4,5,5,38,0,7,400
3703,1,0,2,1,0,0,6,0,3,2,0,0,4,0,3,1,1,0,0,0,4,5,4,26,0,10,400
3704,1,1,2,0,0,1,6,3,3,2,0,0,0,0,3,1,3,0,0,2,4,3,4,35,0,1,400
3705,1,1,1,0,0,0,5,0,3,2,0,0,2,0,3,3,3,0,0,1,4,5,5,39,0,12,400
3706,0,0,2,1,0,0,17,2,3,2,0,0,0,0,3,3,3,0,0,0,4,4,4,34,0,10,400
3707,1,1,1,1,0,0,13,3,3,2,0,0,0,0,3,0,1,0,0,1,8,6,6,51,0,10,400
3708,1,1,2,0,0,0,13,2,3,2,0,0,5,0,3,1,1,0,0,1,4,5,5,43,0,15,400
3709,1,1,1,0,0,0,17,0,3,2,0,0,0,0,3,1,0,0,0,1,4,5,4,27,0,8,400
3710,1,1,2,1,0,0,17,2,3,2,0,0,0,0,3,0,2,0,0,0,2,5,4,30,0,13,400
3711,1,1,1,0,0,0,5,2,3,2,0,0,4,0,3,0,1,0,0,0,2,4,4,26,0,12,400
3712,1,1,1,0,0,0,11,2,3,2,0,0,5,0,3,1,0,0,0,1,2,5,5,38,0,1,400
3713,1,1,2,0,0,0,9,0,3,2,0,0,0,0,3,0,2,0,0,1,3,5,5,38,0,4,400
3714,0,1,1,1,0,0,17,1,3,2,0,0,4,0,3,1,3,0,0,0,3,4,4,32,0,10,400
3715,1,1,1,1,0,0,17,0,3,2,0,0,0,0,3,0,2,0,0,1,7,6,5,43,0,2,400
3716,1,0,1,0,0,0,17,2,3,2,0,0,0,0,3,0,3,0,0,0,7,4,6,54,0,9,400
3717,1,1,1,0,0,1,6,0,3,2,0,0,0,0,2,2,3,1,0,2,7,6,6,46,0,10,400
3718,1,1,1,0,0,1,9,1,3,2,0,0,0,0,3,1,3,0,0,2,7,4,4,35,0,10,400
3719,1,1,1,0,0,0,13,1,3,2,0,0,0,0,3,3,2,0,0,0,7,5,6,46,0,7,400
3720,1,1,2,0,0,0,17,0,3,2,0,0,0,0,3,3,3,0,0,1,5,3,4,28,0,2,400
3721,1,1,1,0,0,1,13,1,3,2,0,0,1,0,3,0,2,0,0,2,3,5,5,42,0,3,400
3722,1,1,2,0,0,0,16,0,3,2,0,0,1,0,3,1,1,0,0,0,7,5,4,26,0,12,400
3723,1,1,2,0,0,1,17,2,3,2,0,0,1,0,1,2,2,0,0,2,8,5,5,40,0,9,500
3724,1,1,2,0,0,0,2,2,3,2,0,0,0,0,3,3,3,0,0,0,8,4,4,30,1,14,400
3725,1,1,2,0,0,0,13,3,3,2,0,0,4,0,3,0,1,0,0,0,8,6,8,66,1,8,400
3726,1,0,2,0,0,1,6,3,3,2,0,0,1,0,3,2,3,0,0,2,9,5,5,39,0,6,400
3727,0,1,2,0,0,1,17,1,3,2,0,0,0,1,3,1,3,0,0,2,8,2,4,35,0,5,400
3728,1,1,1,0,0,0,13,3,3,2,0,0,1,0,3,3,2,0,0,0,1,5,5,42,0,1,400
3729,1,1,2,1,0,0,9,3,3,2,0,0,0,0,3,0,3,0,0,1,0,4,4,27,0,12,400
3730,1,1,1,0,0,0,13,0,3,2,0,0,4,0,3,3,1,0,0,0,0,6,7,59,0,3,400
3731,1,1,1,0,0,0,5,2,3,2,0,0,4,0,0,3,1,2,0,0,0,5,4,26,0,7,400
3732,1,1,1,1,0,0,13,1,3,2,0,0,0,0,3,0,2,0,0,0,0,4,6,55,0,7,400
3733,0,1,1,1,0,0,9,1,3,2,0,0,0,0,3,3,3,0,0,0,0,4,4,31,0,3,400
3734,1,1,1,0,0,0,9,2,3,2,0,0,0,0,3,3,3,0,0,1,0,5,5,38,0,3,400
3735,1,1,1,0,0,1,2,3,3,2,0,0,0,0,3,1,3,0,0,2,8,3,4,29,0,4,400
3736,1,0,1,0,0,0,2,3,3,2,0,0,5,0,3,3,3,0,0,0,8,3,7,63,0,4,400
3737,0,1,1,0,0,1,6,3,3,2,0,0,5,0,3,1,3,0,0,2,6,7,4,33,0,15,400
3738,0,1,2,0,0,1,9,1,3,2,0,0,0,0,2,2,0,1,0,2,1,4,4,26,0,9,400
3739,1,1,1,0,0,0,13,0,3,2,0,0,1,0,3,0,3,0,0,0,1,6,8,80,0,2,400
3740,1,1,1,0,0,0,6,0,3,2,0,0,1,0,3,1,2,0,0,1,8,6,5,40,1,10,400
3741,1,1,1,1,0,0,9,0,3,2,0,0,1,0,3,1,1,0,0,0,11,6,6,51,0,2,400
3742,1,1,1,0,0,0,17,1,3,2,0,0,0,0,3,0,2,0,0,1,11,6,6,49,0,7,400
3743,1,0,2,0,0,1,2,1,3,2,0,0,5,0,3,1,2,0,0,2,9,5,5,36,0,8,400
3744,1,1,2,0,0,1,17,1,3,2,0,0,1,0,3,1,2,0,0,2,9,2,3,24,0,4,400
3745,1,0,2,0,0,0,17,1,3,2,0,0,0,0,3,0,3,0,0,1,2,3,3,25,0,12,400
3746,1,1,2,1,0,0,2,3,3,2,0,0,5,0,3,3,3,0,0,0,8,5,6,50,0,16,400
3747,1,1,1,0,0,0,6,3,3,2,0,0,0,0,3,1,2,0,0,1,8,5,4,26,0,3,400
3748,1,1,1,0,0,0,13,0,3,2,0,0,4,0,3,2,2,0,0,0,6,6,6,48,0,13,400
3749,1,1,1,0,0,1,13,0,3,2,0,0,1,1,3,0,0,0,0,2,6,6,6,53,0,13,400
3750,1,1,2,0,0,0,2,1,3,2,0,0,0,0,3,1,2,0,0,0,6,5,5,40,0,10,400
3751,1,1,2,0,0,1,6,3,3,2,0,0,0,0,3,1,3,0,0,2,5,4,4,31,0,9,400
3752,1,1,2,0,0,0,13,3,3,2,0,0,1,0,3,3,3,0,0,1,1,4,4,32,0,4,400
3753,1,1,1,0,0,0,2,0,3,2,0,0,5,0,3,1,3,0,0,0,10,5,5,41,0,4,400
3754,1,1,2,0,0,1,13,3,3,2,0,0,0,0,3,2,2,0,0,2,9,5,5,36,0,8,400
3755,1,1,1,1,0,0,2,1,3,2,0,0,1,0,3,0,0,0,0,1,9,6,6,55,0,10,400
3756,1,1,1,0,0,0,9,2,3,2,1,0,0,0,3,3,2,0,0,1,10,6,7,65,0,10,400
3757,1,1,2,1,0,0,17,0,3,2,0,0,0,0,3,1,2,0,0,1,3,5,4,34,0,1,400
3758,1,0,2,0,0,0,13,2,3,2,0,0,1,0,3,1,2,0,0,1,3,1,2,18,0,15,400
3759,1,1,1,0,0,0,2,1,3,2,0,0,5,0,2,1,2,1,0,1,0,6,7,63,0,1,400
3760,1,1,1,0,0,1,9,1,3,2,0,0,0,0,3,1,2,0,0,2,8,4,5,44,0,14,400
3761,0,1,1,0,0,0,13,1,3,2,0,0,0,0,3,1,3,0,0,1,0,6,7,64,0,6,400
3762,1,1,2,0,0,1,13,2,3,2,0,0,0,0,3,2,2,0,0,2,8,5,4,35,0,16,400
3763,0,1,1,1,0,0,17,0,3,2,0,0,0,0,3,1,2,0,0,1,8,5,4,32,0,5,400
3764,1,0,1,0,0,1,13,2,3,2,0,0,0,0,3,1,3,0,0,2,11,4,4,33,0,7,400
3765,1,1,1,1,0,0,17,2,3,2,0,0,0,0,3,3,2,0,0,1,11,6,5,40,0,14,400
3766,0,1,1,0,0,0,0,1,3,2,0,0,1,0,3,3,2,0,0,0,11,6,6,51,0,7,400
3767,1,1,1,0,0,0,13,2,3,2,0,0,0,0,3,3,2,0,0,1,11,6,6,47,0,1,400
3768,1,1,1,1,0,0,6,2,3,2,1,0,4,0,3,1,2,0,0,0,11,5,6,52,0,10,400
3769,1,1,2,0,0,1,13,0,3,2,0,0,0,0,3,0,3,0,0,2,9,5,5,45,0,15,400
3770,1,0,1,0,0,1,17,3,3,2,0,0,0,0,3,2,2,0,0,2,0,5,4,28,0,15,400
3771,1,1,2,1,0,0,17,0,3,2,1,0,0,0,3,1,2,0,0,1,0,5,4,35,0,16,400
3772,1,1,1,0,0,0,6,0,3,2,0,0,2,0,3,1,1,2,0,1,8,6,5,42,1,10,400
3773,1,1,1,0,0,0,2,3,3,2,0,0,1,0,3,0,3,0,0,0,0,5,5,42,0,14,400
3774,1,0,1,0,0,0,17,1,3,2,0,0,0,0,1,3,3,0,0,0,0,4,4,27,0,9,500
3775,1,1,2,1,0,0,17,0,3,2,0,0,0,0,3,3,3,0,0,0,5,4,4,33,0,8,400
3776,1,0,1,1,0,0,6,0,3,2,0,0,0,0,3,3,3,0,0,0,5,2,4,30,0,15,400
3777,1,1,1,0,0,0,17,3,3,2,0,0,5,0,3,0,2,0,0,1,8,6,6,55,1,14,400
3778,0,1,1,0,0,0,13,0,3,2,0,0,1,1,3,1,1,0,0,1,10,6,6,50,0,10,400
3779,1,1,2,0,0,0,2,3,3,2,0,0,5,0,3,1,1,0,0,0,9,4,4,32,0,12,400
3780,1,1,2,1,0,0,13,0,3,2,1,0,1,0,2,0,0,1,0,1,10,3,3,21,0,8,400
3781,1,1,2,0,0,0,6,0,3,2,0,0,0,0,3,1,0,0,0,1,8,4,4,33,0,3,400
3782,1,1,1,0,0,0,6,1,3,2,0,0,1,0,3,0,2,0,0,1,1,6,7,61,0,3,700
3783,1,1,2,0,0,0,6,2,3,2,0,0,0,0,3,3,3,0,0,1,1,3,4,31,0,2,400
3784,1,1,1,0,0,1,13,2,3,2,0,0,0,0,3,2,3,0,0,2,11,5,4,29,0,3,400
3785,0,1,1,0,0,0,9,1,3,2,0,0,1,0,3,0,2,0,0,0,8,6,8,67,1,4,400
3786,1,1,2,0,0,1,2,1,3,2,0,0,1,0,3,2,1,0,0,2,2,4,4,35,0,1,400
3787,1,1,1,0,0,0,17,1,3,2,0,0,5,0,3,1,2,0,0,0,8,6,7,56,0,3,400
3788,1,1,1,0,0,0,13,2,3,2,0,0,1,0,3,0,0,0,0,1,8,6,6,50,0,8,400
3789,0,1,2,0,0,0,13,3,3,2,0,0,0,0,3,3,2,0,0,1,6,4,4,27,0,16,400
3790,0,1,2,0,0,1,2,2,3,2,0,0,0,0,3,1,1,0,0,2,6,4,4,32,0,5,400
3791,0,1,1,0,0,1,13,0,3,2,0,0,1,0,3,1,2,0,0,2,8,5,5,39,0,4,400
3792,1,1,2,1,0,0,17,1,3,2,0,0,0,0,3,3,1,0,0,1,10,5,4,31,0,16,400
3793,1,0,1,0,0,0,9,2,3,2,0,0,0,0,3,0,2,0,0,1,10,5,4,29,0,16,400
3794,1,0,1,1,0,0,2,1,3,2,1,0,0,0,3,0,3,0,0,1,9,5,6,49,0,9,400
3795,1,1,1,1,2,2,5,3,3,2,0,0,5,0,3,1,2,0,0,0,10,6,5,45,0,11,400
3796,1,1,2,0,0,1,9,3,3,2,0,0,1,0,3,3,3,0,0,2,1,4,4,34,0,14,400
3797,1,1,1,0,0,0,17,1,3,2,0,0,0,0,3,0,0,0,0,1,5,4,7,58,0,10,400
3798,1,0,1,0,0,0,6,1,3,2,0,0,0,0,3,2,0,0,0,1,5,5,5,37,0,16,400
3799,1,1,1,0,0,0,13,2,3,2,0,0,1,0,3,0,2,0,0,1,5,6,7,58,0,4,400
3800,1,1,2,0,0,0,2,0,3,2,0,0,0,0,3,1,3,0,0,1,8,4,4,26,1,1,400
3801,1,1,1,1,0,1,0,3,3,2,0,0,1,0,2,2,2,1,0,2,6,6,6,53,0,15,400
3802,1,1,1,1,0,0,6,2,3,2,0,0,0,0,3,1,0,0,0,1,6,6,5,37,0,2,400
3803,1,1,2,0,0,0,17,3,3,2,0,0,0,0,3,0,2,0,0,1,0,5,4,29,0,3,400
3804,1,1,1,1,0,0,13,2,3,2,0,0,0,0,3,3,1,0,0,0,0,6,6,47,0,6,400
3805,1,0,2,1,0,0,17,0,3,2,0,0,0,0,3,3,1,0,0,0,0,3,4,29,0,4,400
3806,1,1,1,0,0,1,13,2,3,2,0,0,0,0,3,1,3,0,0,2,10,5,5,36,0,4,400
3807,1,1,1,0,0,1,9,2,3,2,0,0,1,0,3,1,0,0,0,2,10,3,5,45,0,7,400
3808,1,1,2,0,0,0,6,2,3,2,0,0,0,0,3,1,3,0,0,1,1,3,4,28,0,3,400
3809,1,1,1,1,0,1,9,1,3,2,0,0,3,0,3,3,3,0,0,2,1,6,6,53,0,4,400
3810,0,0,2,1,0,0,13,2,3,2,0,0,0,0,3,1,1,0,0,0,5,2,3,23,0,13,400
3811,1,1,1,1,0,0,9,0,3,2,0,0,1,0,3,1,2,0,0,0,8,5,5,45,0,1,400
3812,1,1,1,0,0,0,17,2,3,2,0,0,0,0,3,3,0,0,0,0,3,5,5,45,0,12,400
3813,1,1,1,0,0,0,17,2,3,2,0,0,4,0,3,1,3,2,0,1,3,5,6,47,0,11,700
3814,1,1,2,0,0,1,13,3,3,2,0,0,0,0,3,0,2,0,0,2,10,5,4,32,0,2,400
3815,1,1,3,1,0,0,5,3,3,2,0,0,1,0,3,1,3,0,0,1,10,6,8,69,0,10,400
3816,1,1,1,1,0,0,13,1,3,2,0,0,0,0,3,3,3,0,0,0,8,6,6,47,0,14,400
3817,1,1,1,0,0,1,6,3,3,2,0,0,5,0,3,3,3,0,0,2,11,5,4,34,0,7,400
3818,0,1,1,0,0,0,6,3,3,2,0,0,1,0,3,0,2,0,0,1,1,5,4,33,0,15,400
3819,1,1,2,0,0,0,9,0,3,2,0,0,0,0,3,3,2,0,0,0,8,3,4,34,1,16,400
3820,1,1,2,1,0,0,6,3,3,2,0,0,0,0,3,1,2,0,0,0,8,5,4,27,0,2,400
3821,1,1,1,0,0,0,13,2,3,2,0,0,0,0,3,3,0,0,0,1,8,6,8,72,0,9,400
3822,1,1,1,0,0,0,9,1,3,2,0,0,0,0,0,0,3,1,0,1,7,5,4,31,0,5,400
3823,1,1,2,0,0,1,9,3,3,2,0,0,0,0,3,1,3,0,0,2,7,4,4,26,0,15,400
3824,1,0,1,0,0,0,9,0,3,2,0,0,0,0,3,3,3,0,0,0,7,5,5,39,0,11,400
3825,1,1,1,0,0,0,13,2,3,2,0,0,0,0,1,0,3,0,0,0,7,5,5,42,0,16,500
3826,1,1,0,0,0,0,6,2,3,2,0,0,1,0,3,3,3,0,0,1,7,5,5,39,0,7,400
3827,1,0,1,0,0,0,13,2,3,2,0,0,0,0,3,2,0,0,0,1,3,5,4,31,0,7,400
3828,1,1,1,1,0,0,17,0,3,2,0,0,4,0,3,1,3,0,0,0,10,5,8,80,0,15,400
3829,1,0,1,1,0,0,9,1,3,2,0,0,1,0,3,1,2,0,0,0,8,5,5,43,0,3,400
3830,1,0,2,0,0,0,9,3,3,2,0,0,1,0,3,3,3,0,0,1,10,1,4,27,0,15,400
3831,1,1,1,0,0,0,2,2,3,2,0,0,1,0,3,2,2,0,0,1,10,5,5,45,0,15,400
3832,1,1,1,0,2,2,2,0,3,2,0,0,5,1,3,0,2,0,0,2,10,6,5,43,0,13,400
3833,1,1,2,0,0,0,13,0,3,2,0,0,0,0,3,0,1,0,0,0,8,6,8,66,1,2,400
3834,1,1,1,0,0,0,0,3,3,2,0,0,1,0,3,3,0,0,0,1,5,5,7,58,0,12,400
3835,0,1,2,0,0,0,11,2,3,2,0,0,0,0,3,3,1,0,0,0,6,6,7,62,0,15,400
3836,1,1,1,0,0,0,13,3,3,2,0,0,1,0,3,1,3,0,0,1,6,6,5,39,0,9,400
3837,1,1,1,1,0,0,13,3,3,2,0,0,0,0,3,0,3,0,0,0,6,5,6,52,0,10,400
3838,1,1,1,1,0,0,17,1,3,2,1,1,0,0,3,3,3,0,0,0,6,3,4,27,0,11,400
3839,1,0,1,0,0,1,2,3,3,2,0,0,0,0,3,1,0,0,0,2,8,4,4,35,0,4,400
3840,1,1,1,1,0,0,6,2,3,2,0,0,5,0,3,0,0,0,0,0,8,4,5,37,0,15,400
3841,1,1,1,0,0,1,9,2,3,2,0,0,1,0,3,2,0,0,0,2,0,5,5,44,0,7,400
3842,0,1,2,0,0,0,9,0,3,2,0,0,0,0,3,3,2,0,0,1,0,5,4,33,0,1,400
3843,1,1,1,0,0,0,17,3,3,2,0,0,4,0,2,0,1,1,0,0,3,6,8,75,0,12,400
3844,1,1,1,0,0,1,9,3,3,2,0,0,1,0,3,1,3,0,0,2,3,6,6,50,0,5,700
3845,1,1,1,1,0,0,13,3,3,2,0,0,0,0,3,0,0,0,0,1,8,5,6,55,0,7,400
3846,1,1,2,1,0,0,6,1,3,2,0,0,4,0,3,3,0,0,0,0,10,5,5,40,0,8,400
3847,0,1,2,0,0,1,9,0,3,2,0,0,1,0,3,1,2,0,0,2,5,4,4,30,0,14,400
3848,1,1,1,0,0,0,17,1,3,2,0,0,1,0,3,1,3,0,0,1,5,6,8,76,0,10,400
3849,1,0,1,0,0,1,13,2,3,2,0,0,0,0,3,2,0,0,0,2,5,4,5,36,0,12,400
3850,1,1,2,0,0,1,6,2,3,2,0,0,0,0,3,1,1,0,0,2,6,4,4,33,0,15,400
3851,1,1,2,0,0,0,9,1,4,2,0,0,0,0,3,0,3,0,0,1,6,3,3,21,0,6,400
3852,1,1,1,0,0,1,2,0,3,2,0,0,2,0,3,1,2,0,0,2,8,6,6,52,0,3,400
3853,1,0,2,1,0,0,13,0,3,2,0,0,1,0,3,0,3,0,0,1,6,5,5,41,0,2,400
3854,0,1,1,1,0,1,13,1,3,2,0,0,1,0,3,1,1,2,0,2,6,6,5,37,0,7,400
3855,1,1,1,0,1,1,6,0,3,2,0,0,5,0,3,3,3,0,0,1,0,3,4,35,0,6,400
3856,1,1,2,0,0,0,6,0,3,2,0,0,5,0,3,1,3,0,0,0,8,7,0,0,1,3,400
3857,1,1,1,1,0,0,17,2,3,2,0,0,0,0,3,3,3,0,0,0,7,5,6,51,0,7,400
3858,1,1,2,0,1,1,9,1,3,2,0,0,5,0,3,1,1,0,0,1,10,3,3,25,0,2,400
3859,1,0,1,0,0,1,13,0,3,2,0,0,0,0,3,0,3,0,0,2,10,5,5,44,0,10,400
3860,1,0,1,0,0,0,13,0,3,2,0,0,1,0,3,0,2,0,0,0,11,3,6,53,0,6,400
3861,1,1,1,1,0,0,2,1,3,2,0,0,1,0,3,3,3,0,0,0,1,4,7,60,0,5,400
3862,1,1,1,0,0,0,13,3,3,2,0,0,0,0,3,1,3,0,0,1,5,3,4,29,0,2,400
3863,1,0,1,1,0,0,13,1,3,2,0,0,0,0,3,0,3,0,0,0,6,6,7,63,0,12,400
3864,1,1,1,0,0,1,9,1,3,2,0,0,0,0,2,2,3,1,0,2,6,5,5,41,0,13,400
3865,1,1,1,0,0,0,18,3,3,2,0,0,5,0,3,1,2,0,0,0,6,6,7,64,0,11,400
3866,1,1,1,1,0,0,9,0,3,2,0,0,4,0,3,0,3,0,0,0,0,6,7,59,0,8,400
3867,1,1,1,0,0,1,6,3,3,2,0,0,0,0,3,1,3,0,0,2,0,6,6,47,0,13,400
3868,1,1,1,0,0,1,18,3,3,2,0,0,5,0,3,1,1,0,0,2,0,4,4,35,0,10,400
3869,1,1,2,0,0,0,17,0,3,2,0,0,1,0,3,1,2,0,0,1,0,3,3,21,0,10,400
3870,1,1,1,1,0,0,13,3,3,2,0,0,0,0,3,3,3,0,0,0,0,6,6,53,0,3,400
3871,1,1,1,0,0,1,6,1,3,2,0,0,0,0,3,3,2,0,0,2,0,5,5,38,0,15,400
3872,0,1,1,0,0,0,13,2,3,2,0,0,1,0,3,3,0,0,0,1,7,6,6,49,0,14,400
3873,1,1,1,0,0,0,9,3,3,2,0,0,0,0,3,0,0,0,0,1,7,5,5,44,0,9,400
3874,1,1,1,0,0,0,9,3,3,2,0,0,1,0,3,0,2,0,0,1,7,6,6,52,0,3,400
3875,1,1,1,0,0,1,13,3,3,2,0,0,0,0,3,2,3,0,0,2,7,6,8,68,0,15,700
3876,1,1,2,1,0,0,17,1,3,2,0,0,0,0,1,1,0,0,0,1,7,4,3,23,0,3,500
3877,1,1,1,0,0,0,13,1,3,2,0,0,0,0,3,3,3,0,0,0,7,5,6,48,0,12,400
3878,0,1,2,0,0,0,13,2,3,2,0,0,0,0,3,3,2,0,0,1,1,5,5,37,0,7,400
3879,0,1,1,0,0,1,6,1,3,2,0,0,1,0,3,0,0,0,0,2,0,4,4,30,0,13,400
3880,0,1,2,0,0,0,9,1,3,2,0,0,5,0,3,3,3,0,0,1,7,6,6,48,0,13,400
3881,1,1,1,1,0,0,13,0,3,2,0,0,0,0,3,0,3,0,0,1,7,5,5,45,0,12,400
3882,0,1,1,1,1,1,9,3,3,2,0,0,5,0,3,3,3,0,0,1,8,5,5,45,0,6,400
3883,1,1,1,0,0,0,13,2,3,2,0,0,4,0,3,3,3,0,0,0,7,6,7,59,0,10,400
3884,1,1,1,0,0,0,17,1,3,2,0,0,0,0,3,0,2,0,0,0,8,6,7,65,1,15,400
3885,1,1,2,0,0,1,2,3,3,2,0,0,0,0,2,0,2,1,0,2,3,4,4,34,0,2,400
3886,1,0,2,1,0,0,2,0,3,2,0,0,0,0,3,0,0,0,0,0,6,4,4,31,0,13,400
3887,1,1,1,0,0,0,13,1,3,2,0,0,1,0,3,0,3,0,0,1,6,5,4,29,0,5,400
3888,1,1,1,1,0,0,13,2,2,1,0,0,0,0,3,3,3,0,0,0,8,6,5,44,0,5,400
